source	target	time	rating	comment
399	273	2011-06-07 15:54:21.917380096	1	NaN
273	399	2011-06-07 15:56:05.993690112	1	NaN
714	832	2011-06-07 17:04:28.089939968	4	NaN
757	954	2011-06-07 17:54:17.667660032	1	NaN
954	757	2011-06-07 17:57:34.838619904	1	NaN
931	346	2011-06-07 18:25:01.738179840	2	NaN
757	104	2011-06-07 18:28:05.796489984	2	NaN
416	832	2011-06-07 18:28:57.170609920	1	NaN
832	416	2011-06-07 18:29:25.385139968	3	NaN
104	757	2011-06-07 18:29:47.540539904	2	NaN
932	928	2011-06-07 18:30:28.055840000	1	NaN
689	955	2011-06-07 18:36:22.241849856	5	NaN
832	956	2011-06-07 18:44:38.671719936	3	NaN
894	922	2011-06-07 18:59:54.110019840	5	NaN
832	957	2011-06-07 19:03:55.987340032	3	NaN
956	832	2011-06-07 19:06:08.387900160	3	NaN
957	832	2011-06-07 19:22:59.797129984	2	NaN
832	934	2011-06-07 19:29:06.554739968	3	NaN
243	390	2011-06-07 19:46:00.066139904	3	NaN
832	742	2011-06-07 19:58:35.190850048	2	NaN
742	832	2011-06-07 19:58:56.613029888	2	NaN
832	959	2011-06-07 20:18:59.749260032	3	NaN
959	832	2011-06-07 20:19:05.556179968	3	NaN
832	960	2011-06-07 20:25:44.822489856	3	NaN
650	202	2011-06-07 20:45:57.760109824	2	NaN
202	650	2011-06-07 20:46:12.375590144	2	NaN
7	129	2011-06-07 21:27:35.230609920	4	NaN
908	961	2011-06-07 22:07:31.440049920	1	NaN
832	920	2011-06-07 22:08:30.794759936	10	NaN
961	908	2011-06-07 22:09:52.039360000	1	NaN
729	832	2011-06-07 22:11:52.429019904	5	NaN
892	7	2011-06-07 22:18:44.430039808	5	NaN
923	402	2011-06-07 22:30:02.159470080	1	NaN
402	923	2011-06-07 22:30:34.587110144	1	NaN
7	963	2011-06-07 23:06:41.463900160	1	NaN
963	7	2011-06-07 23:08:04.643689984	7	NaN
402	961	2011-06-07 23:16:39.734390016	1	NaN
961	402	2011-06-07 23:17:01.297100032	1	NaN
964	7	2011-06-07 23:29:36.580780032	2	NaN
908	932	2011-06-07 23:30:26.666150144	3	NaN
932	908	2011-06-07 23:33:25.790489856	5	NaN
832	894	2011-06-07 23:51:34.768889856	7	NaN
502	273	2011-06-08 00:45:31.757280000	3	NaN
273	502	2011-06-08 00:49:19.002089984	3	NaN
934	832	2011-06-08 01:02:34.564699904	7	NaN
284	801	2011-06-08 01:13:08.514659840	3	NaN
171	273	2011-06-08 01:14:58.464090112	1	NaN
943	966	2011-06-08 01:15:11.645200128	1	NaN
273	171	2011-06-08 01:15:12.563090176	1	NaN
847	967	2011-06-08 01:17:42.786659840	1	NaN
966	943	2011-06-08 01:18:05.007989760	1	NaN
967	847	2011-06-08 01:18:33.058670080	1	NaN
273	534	2011-06-08 01:45:32.388829952	1	NaN
534	273	2011-06-08 01:51:38.542089984	1	NaN
770	968	2011-06-08 02:02:58.709120000	2	NaN
968	770	2011-06-08 02:05:12.023780096	2	NaN
578	885	2011-06-08 02:22:59.626519808	2	NaN
885	578	2011-06-08 02:23:35.922169856	2	NaN
968	829	2011-06-08 02:28:13.883049984	1	NaN
273	767	2011-06-08 02:37:24.699229952	1	NaN
767	273	2011-06-08 02:40:40.624110080	3	NaN
832	935	2011-06-08 02:46:51.734469888	3	NaN
923	353	2011-06-08 02:52:31.081720064	1	NaN
353	923	2011-06-08 02:53:53.424760064	1	NaN
935	832	2011-06-08 02:55:16.409320192	3	NaN
705	827	2011-06-08 02:55:57.027859968	2	NaN
827	705	2011-06-08 03:03:31.882040064	2	NaN
923	925	2011-06-08 03:12:48.792759808	1	NaN
925	923	2011-06-08 03:12:50.726980096	1	NaN
770	965	2011-06-08 03:21:34.575390208	4	NaN
417	7	2011-06-08 03:49:39.128750080	5	NaN
801	969	2011-06-08 04:00:19.732160000	1	NaN
801	284	2011-06-08 04:00:30.412750080	3	NaN
202	825	2011-06-08 04:30:30.990899968	3	NaN
825	202	2011-06-08 04:33:21.264869888	3	NaN
273	967	2011-06-08 04:38:43.579879936	2	NaN
967	273	2011-06-08 04:39:09.299350016	2	NaN
198	967	2011-06-08 04:46:25.167000064	1	NaN
967	198	2011-06-08 04:46:54.292679936	1	NaN
546	970	2011-06-08 04:54:34.971149824	1	NaN
970	546	2011-06-08 04:55:06.483689984	1	NaN
198	534	2011-06-08 05:02:34.718560000	10	NaN
714	971	2011-06-08 05:09:50.400140032	2	NaN
969	801	2011-06-08 05:24:26.931260160	1	NaN
903	972	2011-06-08 06:12:24.442850048	1	NaN
742	973	2011-06-08 06:13:10.231709952	1	NaN
606	416	2011-06-08 06:14:15.241159936	1	NaN
416	606	2011-06-08 06:14:44.583559936	1	NaN
972	903	2011-06-08 06:17:09.487660032	1	NaN
973	742	2011-06-08 07:16:06.274419968	1	NaN
537	144	2011-06-08 07:35:34.308190208	1	NaN
144	896	2011-06-08 07:35:45.100909824	1	NaN
144	537	2011-06-08 07:36:48.213270016	1	NaN
725	974	2011-06-08 08:35:56.077029888	2	NaN
974	725	2011-06-08 08:36:12.614299904	2	NaN
35	894	2011-06-08 09:22:59.204920064	1	NaN
35	975	2011-06-08 09:23:24.436199936	1	NaN
35	976	2011-06-08 09:23:37.177030144	1	NaN
610	977	2011-06-08 09:44:03.273449984	1	NaN
977	610	2011-06-08 09:45:36.747559936	10	NaN
416	802	2011-06-08 09:48:05.822390016	3	NaN
802	416	2011-06-08 09:51:32.493989888	3	NaN
977	923	2011-06-08 10:03:45.376379904	10	NaN
923	977	2011-06-08 10:17:14.758060032	1	NaN
923	953	2011-06-08 10:39:43.905280000	1	NaN
953	923	2011-06-08 10:41:58.077949952	1	NaN
925	222	2011-06-08 10:42:15.232440064	1	NaN
222	925	2011-06-08 10:42:51.176260096	1	NaN
402	978	2011-06-08 11:27:19.242230016	1	NaN
979	978	2011-06-08 11:53:58.771660032	2	NaN
978	402	2011-06-08 11:55:57.709510144	1	NaN
950	35	2011-06-08 12:21:09.856539904	1	NaN
894	980	2011-06-08 12:42:38.073240064	2	NaN
781	827	2011-06-08 13:43:53.004000000	3	NaN
827	781	2011-06-08 13:47:28.871949824	3	NaN
973	981	2011-06-08 13:56:01.607350016	1	NaN
770	416	2011-06-08 13:59:39.089129984	4	NaN
416	770	2011-06-08 14:00:16.530159872	2	NaN
981	973	2011-06-08 14:00:43.577580032	2	NaN
981	982	2011-06-08 14:01:52.395149824	1	NaN
982	981	2011-06-08 14:03:52.126460160	1	NaN
982	983	2011-06-08 14:04:16.098059776	1	NaN
984	770	2011-06-08 14:25:36.990809856	2	NaN
628	273	2011-06-08 14:39:41.098180096	1	NaN
374	931	2011-06-08 14:43:01.731549952	1	NaN
937	610	2011-06-08 14:51:21.597840128	2	NaN
610	937	2011-06-08 14:51:47.672470016	2	NaN
295	985	2011-06-08 15:15:35.178270208	5	NaN
953	643	2011-06-08 15:21:54.099569920	1	NaN
985	295	2011-06-08 15:24:43.469379840	5	NaN
732	559	2011-06-08 15:36:35.409260032	2	NaN
559	732	2011-06-08 15:38:38.708630016	1	NaN
940	95	2011-06-08 15:43:43.861340160	2	NaN
633	554	2011-06-08 15:45:03.115180032	1	NaN
941	926	2011-06-08 15:46:30.571929856	2	NaN
926	941	2011-06-08 15:47:48.248780032	2	NaN
811	917	2011-06-08 15:49:42.058850048	2	NaN
917	811	2011-06-08 15:50:17.282619904	1	NaN
953	986	2011-06-08 16:00:41.895960064	1	NaN
986	953	2011-06-08 16:01:41.104150016	1	NaN
475	755	2011-06-08 16:08:41.162950144	2	NaN
755	475	2011-06-08 16:08:48.915539968	2	NaN
443	885	2011-06-08 16:21:32.192539904	2	NaN
755	885	2011-06-08 16:22:12.170310144	3	NaN
489	987	2011-06-08 16:37:36.898979840	4	NaN
987	489	2011-06-08 16:39:49.005340160	4	NaN
249	241	2011-06-08 16:55:48.050630144	8	NaN
346	988	2011-06-08 17:05:32.415160064	1	NaN
7	838	2011-06-08 17:26:11.033659904	3	NaN
770	489	2011-06-08 17:30:51.828200192	3	NaN
489	770	2011-06-08 17:34:28.482629888	3	NaN
755	989	2011-06-08 17:49:57.278880000	2	NaN
554	633	2011-06-08 17:50:46.627379968	2	NaN
988	346	2011-06-08 17:54:08.953329920	1	NaN
989	755	2011-06-08 17:54:42.800460032	2	NaN
273	632	2011-06-08 18:02:59.472059904	1	NaN
632	273	2011-06-08 18:03:09.417979904	1	NaN
725	990	2011-06-08 18:04:53.681649920	1	NaN
983	982	2011-06-08 18:04:55.137710080	1	NaN
984	779	2011-06-08 18:05:21.610150144	2	NaN
990	725	2011-06-08 18:05:43.845570048	1	NaN
955	689	2011-06-08 18:11:26.830019840	5	NaN
593	991	2011-06-08 18:16:49.944460032	2	NaN
203	113	2011-06-08 18:33:32.686470144	1	NaN
912	930	2011-06-08 18:50:39.921750016	2	NaN
984	230	2011-06-08 18:59:05.580889856	5	NaN
554	585	2011-06-08 19:07:10.268739840	2	NaN
715	993	2011-06-08 19:14:23.028340224	1	NaN
203	994	2011-06-08 19:15:47.834759936	1	NaN
732	908	2011-06-08 19:17:07.373980160	2	NaN
993	715	2011-06-08 19:18:01.411940096	2	NaN
994	203	2011-06-08 19:19:05.558029824	1	NaN
908	732	2011-06-08 19:19:15.029210112	3	NaN
994	647	2011-06-08 19:22:00.468979968	1	NaN
418	489	2011-06-08 19:24:23.511149824	9	NaN
546	273	2011-06-08 19:29:16.415780096	1	NaN
273	546	2011-06-08 19:30:14.738970112	1	NaN
489	418	2011-06-08 19:31:31.000560128	9	NaN
585	554	2011-06-08 19:31:48.027350016	1	NaN
144	273	2011-06-08 19:37:20.579699968	1	NaN
273	144	2011-06-08 19:39:58.179229952	2	NaN
418	930	2011-06-08 19:43:11.039209984	5	NaN
479	523	2011-06-08 19:46:18.909379840	2	NaN
523	479	2011-06-08 19:47:03.317019904	2	NaN
844	995	2011-06-08 19:51:15.692440064	1	NaN
523	359	2011-06-08 19:53:25.360869888	1	NaN
359	523	2011-06-08 19:53:34.048729856	1	NaN
346	940	2011-06-08 19:56:39.645169920	2	NaN
931	374	2011-06-08 19:58:44.018990080	1	NaN
931	7	2011-06-08 19:59:03.772530176	1	NaN
616	678	2011-06-08 20:13:54.673449984	2	NaN
685	991	2011-06-08 20:16:28.885060096	1	NaN
606	905	2011-06-08 20:19:52.326230016	1	NaN
113	203	2011-06-08 20:42:07.370320128	2	NaN
755	996	2011-06-08 20:52:36.886929920	2	NaN
996	755	2011-06-08 20:54:05.911930112	2	NaN
632	554	2011-06-08 21:01:28.637550080	1	NaN
554	632	2011-06-08 21:03:48.475840000	2	NaN
273	978	2011-06-08 21:06:58.370230016	1	NaN
838	997	2011-06-08 21:17:16.234669824	1	NaN
770	273	2011-06-08 21:20:34.440870144	5	NaN
273	770	2011-06-08 21:20:43.884749824	2	NaN
905	606	2011-06-08 21:23:27.518429952	1	NaN
273	628	2011-06-08 21:37:48.181679872	2	NaN
632	999	2011-06-08 21:39:52.490119936	1	NaN
984	650	2011-06-08 21:41:03.996419840	2	NaN
999	632	2011-06-08 21:43:53.995759872	1	NaN
202	535	2011-06-08 21:45:15.255579904	4	NaN
885	755	2011-06-08 22:01:13.237009920	3	NaN
885	443	2011-06-08 22:01:31.166230016	2	NaN
943	578	2011-06-08 22:04:59.009639936	3	NaN
578	943	2011-06-08 22:05:57.650360064	3	NaN
832	857	2011-06-08 22:10:33.219880192	3	NaN
554	1000	2011-06-08 22:15:08.789560064	2	NaN
1000	554	2011-06-08 22:16:28.696870144	2	NaN
572	549	2011-06-08 22:25:12.104930048	1	NaN
857	832	2011-06-08 22:25:44.394530048	3	NaN
632	820	2011-06-08 22:27:35.514929920	1	NaN
732	468	2011-06-08 22:31:35.188019968	3	NaN
468	732	2011-06-08 22:32:22.801750016	2	NaN
903	943	2011-06-08 22:33:27.911269888	2	NaN
943	903	2011-06-08 22:34:56.206080000	2	NaN
832	273	2011-06-08 22:35:25.778240000	3	NaN
273	832	2011-06-08 22:35:49.386409984	4	NaN
1001	273	2011-06-08 22:37:37.310939904	2	NaN
1001	492	2011-06-08 22:39:49.939990016	1	NaN
1001	1002	2011-06-08 22:39:56.755369984	2	NaN
549	572	2011-06-08 22:49:21.871990016	1	NaN
1001	1003	2011-06-08 22:51:56.900690176	2	NaN
1003	1001	2011-06-08 22:53:22.927660032	2	NaN
978	1004	2011-06-08 22:59:00.925260032	4	NaN
1004	978	2011-06-08 22:59:31.258070016	4	NaN
492	1001	2011-06-08 23:11:17.488450048	2	NaN
1002	1001	2011-06-08 23:12:23.921509888	2	NaN
273	1001	2011-06-08 23:13:02.617270016	1	NaN
908	925	2011-06-08 23:21:42.106880000	1	NaN
925	908	2011-06-08 23:28:43.719310080	1	NaN
139	998	2011-06-08 23:31:28.185789952	1	NaN
1001	928	2011-06-08 23:35:10.654639872	1	NaN
928	1001	2011-06-08 23:43:00.816790016	1	NaN
838	7	2011-06-08 23:52:40.522030080	3	NaN
923	861	2011-06-09 00:04:40.708830208	1	NaN
832	827	2011-06-09 00:22:17.939780096	3	NaN
492	1006	2011-06-09 00:30:26.345260032	1	NaN
1006	492	2011-06-09 00:30:37.250089984	2	NaN
742	1007	2011-06-09 00:37:07.733740032	1	NaN
1007	742	2011-06-09 00:37:40.353869824	1	NaN
923	1008	2011-06-09 00:39:32.520400128	1	NaN
923	967	2011-06-09 00:51:08.145030144	1	NaN
832	1009	2011-06-09 01:03:28.654910208	2	NaN
492	733	2011-06-09 01:10:29.687719936	1	NaN
733	492	2011-06-09 01:10:59.538189824	1	NaN
967	1010	2011-06-09 01:13:50.651779840	1	NaN
1010	967	2011-06-09 01:14:42.410099968	1	NaN
39	627	2011-06-09 01:59:00.125349888	2	NaN
273	1011	2011-06-09 01:59:43.704130048	2	NaN
861	923	2011-06-09 02:00:43.963789824	1	NaN
1011	273	2011-06-09 02:03:54.092369920	2	NaN
537	1010	2011-06-09 02:04:32.397190144	1	NaN
554	1012	2011-06-09 02:04:36.944179968	2	NaN
1010	537	2011-06-09 02:05:11.158819840	1	NaN
1012	554	2011-06-09 02:05:28.508140032	10	NaN
687	908	2011-06-09 02:08:55.361260032	10	NaN
202	781	2011-06-09 02:10:25.352160000	1	NaN
1010	832	2011-06-09 02:15:36.956850176	1	NaN
832	1010	2011-06-09 02:15:53.511470080	3	NaN
781	202	2011-06-09 02:16:53.916780032	1	NaN
202	256	2011-06-09 02:26:31.740920064	6	NaN
256	202	2011-06-09 02:27:49.203680000	6	NaN
904	995	2011-06-09 02:30:01.846080000	1	NaN
908	923	2011-06-09 02:40:53.799119872	1	NaN
995	904	2011-06-09 02:42:19.866339840	1	NaN
925	967	2011-06-09 02:44:35.217690112	1	NaN
522	113	2011-06-09 02:44:37.259900160	1	NaN
923	908	2011-06-09 02:44:46.533590016	5	NaN
908	1013	2011-06-09 02:47:40.148289792	10	NaN
967	925	2011-06-09 02:49:51.209639936	1	NaN
824	1015	2011-06-09 03:00:50.420940032	4	NaN
1015	824	2011-06-09 03:02:25.101649920	4	NaN
7	931	2011-06-09 03:14:36.421479936	2	NaN
832	25	2011-06-09 03:18:44.289580032	10	NaN
113	57	2011-06-09 03:30:47.665309952	2	NaN
972	987	2011-06-09 03:37:37.993590016	4	NaN
987	972	2011-06-09 03:44:50.033700096	4	NaN
908	1016	2011-06-09 03:49:04.464329984	1	NaN
832	2	2011-06-09 03:50:00.238120192	3	NaN
1016	908	2011-06-09 03:50:12.592730112	1	NaN
1013	908	2011-06-09 03:56:47.122930176	10	NaN
4	13	2011-06-09 04:03:25.362899968	8	NaN
908	1017	2011-06-09 04:05:29.853420032	1	NaN
1017	908	2011-06-09 04:06:43.438579968	5	NaN
2	202	2011-06-09 04:07:20.918919936	2	NaN
357	917	2011-06-09 04:10:49.009380096	1	NaN
202	2	2011-06-09 04:11:21.994929920	4	NaN
917	357	2011-06-09 04:13:41.948940032	1	NaN
925	632	2011-06-09 04:42:59.944619776	1	NaN
632	925	2011-06-09 04:43:58.772900096	2	NaN
777	21	2011-06-09 05:02:08.137720064	2	NaN
917	298	2011-06-09 05:05:57.412750080	1	NaN
202	807	2011-06-09 05:24:18.529309952	2	NaN
557	537	2011-06-09 05:36:16.426880000	4	NaN
925	230	2011-06-09 05:37:49.371320064	2	NaN
807	202	2011-06-09 05:37:51.538480128	2	NaN
606	632	2011-06-09 05:48:46.492110080	1	NaN
925	1018	2011-06-09 06:05:20.288180224	1	NaN
1018	925	2011-06-09 06:05:44.570259968	1	NaN
1018	1019	2011-06-09 06:06:16.507100160	1	NaN
1019	1018	2011-06-09 06:06:31.263609856	1	NaN
904	875	2011-06-09 06:12:19.781160192	2	NaN
875	904	2011-06-09 06:13:39.827320064	2	NaN
832	953	2011-06-09 06:19:29.442739968	2	NaN
557	1020	2011-06-09 06:20:22.436569856	3	NaN
1020	557	2011-06-09 06:21:06.278199808	3	NaN
1020	537	2011-06-09 06:22:03.335379968	1	NaN
876	353	2011-06-09 06:24:07.837070080	1	NaN
953	832	2011-06-09 06:25:56.031280128	3	NaN
1019	1020	2011-06-09 06:26:56.308430080	1	NaN
917	1021	2011-06-09 06:39:24.685499904	1	NaN
1019	896	2011-06-09 06:40:15.722459904	1	NaN
1021	917	2011-06-09 06:40:50.971670016	1	NaN
904	476	2011-06-09 06:47:43.881570048	3	NaN
1019	632	2011-06-09 06:48:47.717609984	1	NaN
632	1019	2011-06-09 06:49:10.219529984	1	NaN
476	799	2011-06-09 06:58:47.744160000	3	NaN
799	476	2011-06-09 06:58:56.679759872	4	NaN
832	729	2011-06-09 07:12:28.584419840	5	NaN
1020	1022	2011-06-09 07:35:11.142669824	1	NaN
1022	1020	2011-06-09 07:35:35.206259968	1	NaN
908	832	2011-06-09 08:34:33.860150016	3	NaN
832	908	2011-06-09 08:38:02.665240064	4	NaN
923	1023	2011-06-09 08:58:08.996280064	1	NaN
832	1024	2011-06-09 09:34:04.156150016	1	NaN
1024	832	2011-06-09 10:11:02.989629952	8	NaN
1023	923	2011-06-09 10:11:19.790780160	10	NaN
1025	626	2011-06-09 10:12:37.131470080	1	NaN
1024	908	2011-06-09 10:14:22.530800128	5	NaN
827	832	2011-06-09 10:17:03.034140160	3	NaN
626	1025	2011-06-09 10:17:04.056310016	1	NaN
626	468	2011-06-09 10:18:24.792390144	1	NaN
928	832	2011-06-09 10:22:48.230380032	3	NaN
832	928	2011-06-09 10:26:47.215059968	3	NaN
726	1026	2011-06-09 10:49:47.128590080	1	NaN
1027	832	2011-06-09 10:54:26.687310080	9	NaN
925	1028	2011-06-09 10:59:27.487340032	1	NaN
1028	925	2011-06-09 11:00:43.601299968	1	NaN
775	1029	2011-06-09 11:06:25.571490048	1	NaN
1026	726	2011-06-09 11:06:58.818060032	1	NaN
775	1030	2011-06-09 11:08:12.500279808	1	NaN
925	469	2011-06-09 11:12:51.265360128	1	NaN
469	925	2011-06-09 11:13:33.986639872	1	NaN
997	838	2011-06-09 11:16:36.675930112	1	NaN
707	1031	2011-06-09 11:21:48.659379968	5	NaN
1031	707	2011-06-09 11:38:11.891379968	5	NaN
984	202	2011-06-09 11:49:04.578929920	2	NaN
832	770	2011-06-09 12:14:47.837330176	2	NaN
960	832	2011-06-09 12:17:43.560270080	3	NaN
832	1027	2011-06-09 12:47:04.487590144	3	NaN
832	1032	2011-06-09 12:54:06.199620096	3	NaN
681	634	2011-06-09 12:56:46.043129856	1	NaN
634	681	2011-06-09 13:01:32.878659840	1	NaN
1032	832	2011-06-09 13:13:46.841959936	3	NaN
976	35	2011-06-09 13:27:03.797499904	2	NaN
832	1033	2011-06-09 13:32:09.771369984	1	NaN
1033	832	2011-06-09 13:32:26.555810048	1	NaN
904	832	2011-06-09 13:45:56.373879808	1	NaN
832	241	2011-06-09 13:50:53.499480064	10	NaN
489	1026	2011-06-09 13:52:49.119319808	2	NaN
1026	489	2011-06-09 13:55:44.797230080	2	NaN
489	925	2011-06-09 13:56:21.520499968	2	NaN
925	489	2011-06-09 14:02:41.107810048	2	NaN
925	832	2011-06-09 14:11:27.861120000	4	NaN
960	978	2011-06-09 15:00:40.202040064	2	NaN
832	1034	2011-06-09 15:00:54.676090112	1	NaN
650	984	2011-06-09 15:12:18.532160000	-10	NaN
779	984	2011-06-09 15:18:01.473900032	-10	NaN
908	1024	2011-06-09 15:25:44.631320064	3	NaN
978	960	2011-06-09 15:40:01.436489984	2	NaN
978	1013	2011-06-09 15:51:34.902149888	2	NaN
1013	978	2011-06-09 16:02:17.364489984	2	NaN
475	853	2011-06-09 16:05:36.049400064	2	NaN
449	1035	2011-06-09 16:11:40.890539776	1	NaN
678	950	2011-06-09 16:38:05.283229952	2	NaN
273	64	2011-06-09 16:39:31.154870016	1	NaN
907	1036	2011-06-09 16:44:58.537880064	1	NaN
894	1037	2011-06-09 16:48:03.364300032	2	NaN
894	1038	2011-06-09 16:48:30.493750016	2	NaN
714	908	2011-06-09 16:52:25.214989824	3	NaN
1036	907	2011-06-09 16:55:42.143549952	2	NaN
13	4	2011-06-09 16:57:29.538789888	8	NaN
1029	775	2011-06-09 17:13:59.561120000	1	NaN
853	475	2011-06-09 17:24:55.594039808	3	NaN
1013	1039	2011-06-09 17:35:16.236679936	1	NaN
202	984	2011-06-09 17:36:47.302769920	-10	NaN
950	678	2011-06-09 17:58:45.017329920	8	NaN
628	606	2011-06-09 18:00:48.390259968	1	NaN
606	628	2011-06-09 18:01:23.625210112	1	NaN
150	41	2011-06-09 18:09:34.315670016	1	NaN
523	1013	2011-06-09 18:33:40.644689920	1	NaN
1013	523	2011-06-09 18:34:34.112979968	1	NaN
1039	1013	2011-06-09 18:35:30.649300224	1	NaN
779	144	2011-06-09 18:42:23.212290048	7	NaN
144	779	2011-06-09 18:42:52.100580096	7	NaN
940	346	2011-06-09 18:46:47.851429888	2	NaN
1037	732	2011-06-09 19:13:32.517580032	2	NaN
926	476	2011-06-09 19:25:02.110080000	3	NaN
476	926	2011-06-09 19:25:58.876090112	3	NaN
1020	760	2011-06-09 20:03:52.118769920	4	NaN
1005	1040	2011-06-09 20:28:38.451280128	2	NaN
7	1041	2011-06-09 20:34:09.193909760	2	NaN
476	1042	2011-06-09 20:34:44.859580160	1	NaN
1042	476	2011-06-09 20:37:14.427170048	1	NaN
1040	1005	2011-06-09 20:53:38.210860032	5	NaN
475	540	2011-06-09 20:58:28.989370112	4	NaN
540	475	2011-06-09 20:59:18.674429952	10	NaN
476	316	2011-06-09 21:21:56.142509824	1	NaN
832	851	2011-06-09 21:51:49.900150016	1	NaN
851	832	2011-06-09 21:52:24.451809792	1	NaN
1013	1005	2011-06-09 22:07:44.497009920	3	NaN
1005	1013	2011-06-09 22:09:18.511450112	3	NaN
832	962	2011-06-09 22:09:48.175450112	2	NaN
943	834	2011-06-09 22:14:37.832439808	2	NaN
962	832	2011-06-09 22:14:38.875830016	3	NaN
943	835	2011-06-09 22:15:41.796780032	1	NaN
832	1044	2011-06-09 22:28:09.607970048	1	NaN
1044	832	2011-06-09 22:28:32.080329984	1	NaN
628	867	2011-06-09 22:36:47.512219904	1	NaN
1009	832	2011-06-09 22:40:13.424730112	3	NaN
1005	1045	2011-06-09 23:01:26.488739840	1	NaN
1045	1005	2011-06-09 23:04:01.048680192	1	NaN
209	902	2011-06-09 23:20:23.963869952	2	NaN
353	1046	2011-06-09 23:24:25.887180032	8	NaN
832	1047	2011-06-09 23:33:36.186330112	2	NaN
928	1013	2011-06-09 23:35:22.042520064	5	NaN
1047	832	2011-06-09 23:36:20.356600064	2	NaN
1013	928	2011-06-09 23:36:31.435170048	3	NaN
1009	1048	2011-06-09 23:41:28.055670016	2	NaN
1005	1048	2011-06-09 23:42:22.214659840	3	NaN
1048	1005	2011-06-09 23:43:18.043780096	3	NaN
1048	1009	2011-06-09 23:43:25.618240000	3	NaN
832	608	2011-06-09 23:48:28.580590080	1	NaN
608	832	2011-06-09 23:52:06.632600064	1	NaN
178	1049	2011-06-10 00:06:13.730659840	1	NaN
832	1005	2011-06-10 00:06:33.249430016	5	NaN
832	1050	2011-06-10 00:19:58.073110016	2	NaN
1050	832	2011-06-10 00:22:28.552009984	2	NaN
178	1051	2011-06-10 00:27:37.479020032	1	NaN
1051	178	2011-06-10 00:28:58.044110080	1	NaN
1013	1048	2011-06-10 00:29:29.719579904	3	NaN
1048	1013	2011-06-10 00:31:05.754349824	3	NaN
832	925	2011-06-10 00:33:55.759229952	4	NaN
178	1052	2011-06-10 00:37:16.025559808	1	NaN
1052	178	2011-06-10 00:39:02.443360000	1	NaN
1049	178	2011-06-10 00:40:30.863529984	2	NaN
925	920	2011-06-10 00:43:58.460019968	2	NaN
1052	60	2011-06-10 00:45:56.788169984	5	NaN
920	925	2011-06-10 00:49:14.644859904	2	NaN
925	1013	2011-06-10 00:50:39.933880064	1	NaN
1013	925	2011-06-10 00:51:32.129810176	1	NaN
920	1051	2011-06-10 00:52:21.858969856	1	NaN
1051	920	2011-06-10 00:52:56.974119936	1	NaN
920	725	2011-06-10 00:53:35.133049856	2	NaN
920	295	2011-06-10 00:54:59.196930048	1	NaN
920	923	2011-06-10 00:57:47.542680064	3	NaN
920	921	2011-06-10 00:58:58.537820160	2	NaN
835	943	2011-06-10 01:32:40.220320000	1	NaN
920	832	2011-06-10 01:47:38.699320064	10	NaN
922	606	2011-06-10 01:56:30.240999936	10	NaN
606	922	2011-06-10 01:57:59.474430208	1	NaN
1009	1053	2011-06-10 01:59:40.044320000	2	NaN
553	700	2011-06-10 02:22:20.513289984	1	NaN
920	1054	2011-06-10 02:31:05.980540160	1	NaN
1054	920	2011-06-10 02:32:43.558029824	1	NaN
742	1026	2011-06-10 02:33:46.051870208	1	NaN
1026	742	2011-06-10 02:37:02.140079872	1	NaN
832	937	2011-06-10 02:46:52.194200064	1	NaN
1008	1055	2011-06-10 02:51:17.615990016	1	NaN
1055	1008	2011-06-10 02:52:13.533099776	1	NaN
19	64	2011-06-10 03:12:42.225189888	3	NaN
19	4	2011-06-10 03:13:15.634789888	3	NaN
19	325	2011-06-10 03:13:44.773449984	1	NaN
19	7	2011-06-10 03:17:05.151129856	9	NaN
19	23	2011-06-10 03:21:46.154500096	5	NaN
19	1	2011-06-10 03:25:56.776189952	9	NaN
1040	805	2011-06-10 03:38:40.568770048	-10	NaN
1008	1056	2011-06-10 04:25:24.874340096	2	NaN
1056	1008	2011-06-10 04:28:10.564340224	2	NaN
1057	733	2011-06-10 04:33:13.744290048	1	NaN
1005	1050	2011-06-10 04:36:16.869139968	3	NaN
832	915	2011-06-10 04:36:41.919909888	3	NaN
915	832	2011-06-10 04:38:29.373740032	3	NaN
1050	1005	2011-06-10 04:38:36.827409920	3	NaN
1014	1043	2011-06-10 04:41:40.050599936	1	NaN
1043	1014	2011-06-10 04:41:40.750030080	1	NaN
1005	1014	2011-06-10 04:45:39.187580160	1	NaN
1014	1005	2011-06-10 04:46:17.143229952	1	NaN
533	832	2011-06-10 05:13:18.748979968	1	NaN
1014	777	2011-06-10 05:17:31.788480000	10	NaN
476	805	2011-06-10 05:19:45.969229824	-10	NaN
484	1058	2011-06-10 05:22:35.528620032	1	NaN
1058	484	2011-06-10 05:24:42.954619904	5	NaN
1040	476	2011-06-10 05:28:38.332339968	2	NaN
1008	1059	2011-06-10 05:31:34.208650240	1	NaN
72	132	2011-06-10 05:46:52.977110016	2	NaN
1053	1009	2011-06-10 05:55:14.873029888	1	NaN
